user,distance,story
ae5ecf5a-611e-4b5f-87b8-21a1989c3f3a,4,cars
5b9e6826-1997-44fe-9aa4-f3c695b2a18d,0,cars
b3b789f2-b77d-4066-8f5b-e7996fa960ab,6,cars
1fcd4dfd-072b-489f-9be8-3312c71befb5,0,cars
f1ffdb94-04c8-434d-9e5a-22d96cf5ae03,2,cars
fc0f705a-9f42-4911-8bf4-1df1b20912ea,3,cars
e482ac0f-d11f-452d-9af4-1f9708ccd537,3,cars
a8e57426-85dc-4129-8ff8-45cf44736f88,3,cars
bdd96d7e-210f-4239-a39b-40dcbb109479,0,cars
e34667c1-5326-4e62-859c-0aaf27fb7d90,2,cars
6df9ddf0-b79f-4736-8a55-a4fb189ac10b,3,cars
c12842f2-25dc-4706-9589-eae4c4516524,0,cars
82216f99-0e94-47e0-acac-2f732ab6f8e4,3,cars
b654fb27-4804-4d2c-94ee-f2a6be3b253f,4,cars
838abe64-b690-4ba3-8703-d2942f9f7e95,0,cars
0076ae27-d197-474e-8d08-f0e03e70f64b,0,cars
06ed3ca3-cc1d-4e90-aa35-d20d696f7fca,1,cars
e2afd399-5399-44a6-86fd-c203b7b90410,0,cars
3da6d966-ae0c-43ea-bc75-0cb69f9c4dc4,4,cars
a56f15dd-8a5d-4d83-98bf-5598405af792,4,cars
1486f283-c8a0-4904-88e7-66fbce8b3fff,2,cars
73fdb0b4-4f74-4ed8-a3e8-5bbaf50ab73a,4,cars
94eeed47-3c01-4885-aa35-e90f6d6e3031,3,cars
8ddb253f-f89e-4aac-9b29-740ec6a6b696,2,cars
522fcbbb-83cc-4986-b801-df4db84c8a35,3,cars
8351f802-a1ba-4d73-9188-bd99e1bc9ba5,1,cars
2ec9c03e-3a2a-4acf-a5f0-2f243bc328fa,3,cars
f4cee899-492a-48cb-88bb-c34076b04521,0,cars
9acf3971-a0a3-4ed6-b32f-0eac8c8c804f,1,cars
37ef3c06-e39c-40e7-badd-6177c8cc5916,4,cars
89f901d4-ba13-4414-9891-1a188bfaf9e5,0,cars
7070ea55-8a96-439b-9545-3b00f4c979c5,0,cars
af2b8aab-3a0d-4c1f-886d-104dca28ee81,3,cars
5ce20b14-6dbf-44f0-8c0a-75f1758eb136,0,cars
41720308-9c5a-453d-a0f5-37bb73e20953,6,cars
9fe6c01e-243a-4a31-a5aa-882489ed7249,3,cars
43ab4a52-0257-40d7-9819-c3b9983dd5c1,4,cars
c5f30b5b-2dae-4bd5-8110-3d71c9831be8,4,cars
c8eb4e39-167e-40c4-bd65-ea5d80e1edc3,6,cars
099245af-c18f-453c-8a6d-476345a8c095,3,cars
6087bbda-62c4-4921-8bbc-8eef4649e375,1,cars
59348733-0233-473a-899c-a7a184f47227,6,cars
c164c443-8e60-40de-83b5-39527325bca9,5,cars
346a2b01-810d-4b34-ab05-41e69a893e0c,3,cars
17243854-9bc0-40b8-9afc-0ecb80faf78b,4,cars
0f3ba4e3-0501-4553-a0e6-c86734fcc727,6,cars
2c197314-ae05-4e4d-a690-02c1fab5d974,0,cars
e0930d34-a046-4a15-9b73-06d97623a0ea,0,cars
2006e564-f5f5-44b5-aaab-35495dd651ee,3,cars
aef0d6a4-ef48-4a1b-8614-224e2a0f5148,0,cars
9929efa8-9073-4b01-b9f7-e9ad15fb4e54,6,cars
8046403b-682d-4f1a-bbb0-e4a4207f186a,3,cars
985b4eb3-40ee-4878-b3e1-5bdc125e616c,4,cars
0c4ccdb1-66e0-42d0-8388-078275825caf,0,cars
3f259690-ed93-4c64-aa7b-2f705ec5436d,0,cars
17c35845-269d-497f-98bc-38d1a87c1ab2,4,cars
1c666f95-2dda-467c-a6e3-3f248748da28,1,cars
428a2132-e66f-48ef-9798-0b13198b7abb,0,cars
fcd21596-4dcf-4bc4-b9d1-cd15c4c5362e,3,cars
8b1ac672-884f-48ab-a7d8-dd12549aca34,2,cars
965af1ab-5246-4926-976a-6ed0e1f6311a,3,cars
f67622de-5a90-4493-b5ed-678f1ebd919e,5,cars
ce0e8805-465f-4261-a6a2-f318eafab0a7,3,cars
3998a463-0dde-4bd4-b6e0-e3ab155b483b,4,cars
529bd3cf-3aa7-422a-b49e-3bd589f58e52,0,cars
1c2d0fde-9f4e-4908-a8d9-92520ab8928b,3,cars
a7596343-4299-476a-89e5-fbc23c378db8,3,cars
f23cbf6f-99ac-414d-8984-109fdfddcaaf,4,cars
23a47eb4-6dd1-4841-80e5-def0cc683d6e,3,cars
9f162f1e-9629-481d-9485-1e5a8f8729d9,3,cars
b3588511-3a45-4d2c-a43e-cfdf93314c21,4,cars
5b27ce4a-099a-4d86-b285-ed46232798e0,0,cars
5c31116a-4fff-464c-ac76-3fdeffaac3e4,4,cars
dc099e82-0783-43c1-821b-1fa55c65f083,0,cars
95b86c92-7dd7-4453-971a-ab7034e19814,2,cars
94ed747d-8fbd-4c08-a020-10cda78c42b7,4,cars
936b21c3-cb5f-4e42-84cd-f65d8253f997,0,cars
f797b70d-d17e-4ac9-a845-4c3f656c6b0e,4,cars
25da1f7b-eaf3-421b-ac28-e1e975f1e9e8,0,cars
a2ff4814-ffcf-498f-9215-706602a27cef,1,cars
7fb630fe-81bd-47fd-b70a-2b12d9360240,0,cars
56a1d9cc-75cc-4de0-92d2-f3c26d84bcd7,3,cars
cbe4f4a8-2832-4345-935c-5b5123559406,1,cars
a94df460-118f-428c-962c-3203effdf1e1,0,cars
2d72b76f-2cb5-41ca-909a-ebd18fd9236b,0,cars
bb4c12c6-3e80-463f-bc8b-d5c274c03bea,0,cars
f5425e49-9f2b-4578-acb3-e03646ee234e,1,cars
51f34816-b95a-4360-b211-091d8cd4f713,2,cars
a6350208-d311-4334-a940-508c47c8b636,4,cars
e63b727f-975d-45ac-b720-f0bb74ba8584,0,cars
230d3f10-a08f-4b4d-8ad0-d671de1186c6,1,cars
23c24bad-8937-43cc-b4bc-e444ff024046,3,cars
b90f5da0-ba99-4191-9e20-06c9e6e46a95,0,cars
ce0c7da6-6767-41fe-be70-ecfe79ae9fff,6,cars
78e52c3e-6148-4272-9720-ec69c917152c,0,cars
2dcbaaa0-9d94-479f-a2b3-a2f650849fc0,4,cars
dcc6e704-4627-4951-9969-684be63e4b8b,0,cars
431f9503-0a0a-4ed2-955c-bd2c122fb3ba,0,cars
86fa1f5a-c28d-47f1-9a48-f1a7454e611e,0,cars
fdb9802f-6e86-4d26-962d-44c3735d841d,4,cars
65c567fe-a135-456c-b776-e3840eb7dbe0,3,cars
5181a17f-654e-4637-ade7-6747b92383ea,3,cars
8b2f67c3-8f34-45f7-b15e-53c7ece0922c,4,cars
7f0ddf9e-149e-4332-9983-fc905d59725b,3,cars
fd4b9fbd-8157-4b01-aaeb-cbe74f8390f9,0,cars
48e3dabd-1a58-484c-882e-47ac45c116e6,0,cars
81f58c7b-0be0-4a45-8ccc-4746cea5c3f7,4,cars
d156e8d1-0e4f-49be-a334-75e93ab38e96,0,cars
b6eb789c-d1c2-49fb-8e9e-111258c794f0,3,cars
fbc85fab-82d4-481d-9a0e-8cab48c5f63e,3,cars
009f5de6-447d-4dd5-bd99-e892a6d24d3c,0,cars
61693324-8491-4147-89c0-29e53f4cf7fc,3,cars
938bcb1b-e85f-4f91-b178-1d3aba859177,4,cars
25c66dab-be3e-4da3-b5db-48a72a0cd4dd,5,cars
24e45a25-781d-41fd-8dbd-8991b1686346,3,cars
0a0e389e-80ae-4cc9-9785-431c17682127,0,cars
b76a69c2-9313-4c16-88c2-6c2f04074851,4,cars
f033e57e-8f64-4e81-89dc-c4c87ee81876,6,cars
c0c3b0f8-3aba-4fb1-936a-fb5d6b235f78,0,cars
1f1dacd7-ac82-4fe6-824e-f788d5d08c16,3,cars
e320837c-fd28-46e5-b153-42a2e4d17e80,4,cars
454adc9a-0012-4b19-ae3c-3968d67b8521,3,cars
b6be52f8-7f13-4e1b-a668-7b45f74d5e50,2,cars
8a711b7d-fe03-42f0-9f53-b725bc0d8591,4,cars
7f04df25-cb91-4999-acb0-4ae3c7e6ac13,3,cars
e5939f20-b28f-4c3c-8287-e298fcd2f7d1,3,cars
1420bd14-15e1-47de-8003-2313ac4c947e,0,cars
d093fae2-e7d7-4f43-a3ff-d11f264ff925,0,cars
87d0db12-6147-4098-9227-e6d5fccff540,0,cars
30eb2e5f-b40a-4c66-9ba7-7ca78d37c485,4,cars
44c88e2b-3e06-4524-9379-b220474ff18a,4,cars
60a1e702-64b1-46e3-b01e-e67c4ccde8fc,5,cars
8a1db306-bc13-48e5-9f96-2e5ffc4e0e85,0,cars
15349655-4adb-4bf6-92f6-ceb3cab9fdec,3,cars
1f0948c8-dd5e-47f3-bf37-cddb7e675569,4,cars
afc209b1-db71-4682-8e49-1d64c4260e1c,3,cars
faba00b7-d4ea-45ad-8608-f8d97fcd815f,3,cars
2385d6bd-e4c3-4d65-a6c2-79bebef714fe,5,cars
a3aacf6d-2a70-4bc9-ad0e-afa597ca9b95,4,cars
c9c44e98-eba7-48ba-b0cc-dcd8880ddfbe,3,cars
4d7ae629-36a9-4d57-9353-a3ef30657597,0,cars
33d244c4-ce66-4a52-a427-d1ee0bd56979,3,cars
630fa4e4-0749-4f34-9638-534d1c7da5e3,3,cars
fba842c6-83d7-4642-9fc0-89bcdc5a0590,0,cars
3c1b65ff-aebe-4e1d-ac9b-c24213108b1a,0,cars
47843024-a42d-4b98-8e39-9f356fe87877,0,cars
371d4e0a-8609-46e7-9acb-f75f41ef8773,0,cars
5dd1c2a0-8d77-4b0b-ad00-520319e2fd56,4,cars
1736e3ee-efdd-42c3-9bab-931313a2d338,0,cars
0e0c5b65-8efa-4175-bc0b-e4dac83083af,0,cars
b00cb0d6-a5ba-42d5-8cc7-ef29de06db59,1,cars
48bea632-630c-41d3-8339-95c48a983046,2,cars
f7f952dd-8baf-4eb6-91d7-f6b265024867,0,cars
928be102-8ea0-4f57-885d-55667e1c885f,3,cars
f9219415-43e7-4e0f-be92-6a66eecbf60c,5,cars
ff6b6035-8d5f-4274-9cb9-8ab5c5e68661,3,cars
f67dc0e3-201c-4da7-8d7c-429e33cd82a4,4,cars
2d12a4e5-7558-42d6-af2e-cc624ea689b9,3,cars
1b1ef163-7c83-4163-b3ce-dcc243233003,4,cars
ec61b4bb-01d3-4d18-98ad-08e83a16d0b4,0,cars
3c71d189-0734-4e1b-8955-dc88ba007a4b,0,cars
5975af59-c3b8-4657-a464-7796ac9e3da0,0,cars
c632c0ab-45f0-4661-9c5c-71440aa1b518,0,cars
65f6f1ab-86aa-4fd7-9eb8-b0568f79d890,4,cars
ac5387af-f989-4830-9a02-a37d059f64ba,4,cars
fd358f02-c203-418e-bf5a-1cfb2a5bae66,6,cars
97ef8ce7-a5b7-48f2-a782-df6871fa91c2,3,cars
5713e56b-a636-41ff-89a7-76768f3df942,0,cars
0ef41045-3e65-4598-8fa6-7aede937fb4f,0,cars
b3645af0-2258-4d0c-8974-5e2f935528c7,3,cars
40de7fe7-ddf6-46a2-b558-d8f6c9e2fccd,6,cars
48b91a62-e217-4602-9908-9aa9b071d640,3,cars
0b27a2d1-b05d-416a-93c4-caffa4739674,4,cars
26eb4d0c-24cf-448b-96c9-535477d13dbc,1,cars
b7ad9e9b-5e7c-4168-ada5-c4dd4f32307e,0,cars
c1fca284-6b88-4b66-923f-1712fc0db31b,3,cars
01a87be8-2aa0-4228-bd4d-4887aa1d5fde,4,cars
b2a56bdb-ac56-48d7-93f4-57d27958d170,4,cars
620dada0-8102-44d8-84ad-863f6d1cdcc4,4,cars
3bdc2154-f86f-44c1-b27a-efb87d268f57,2,cars
cc8eef40-25d1-4051-b035-297ee21d0654,3,cars
3579d741-8dea-4212-859d-76e4f408912b,1,cars
6e23cfea-69d8-4fe9-ba47-f6c1adabc303,1,cars
1a96f7a3-a128-4271-871f-536252d97ac1,3,cars
0aed053b-c5bd-4421-907a-2a730b87f05e,3,cars
0039ffcd-da3d-4314-bf1d-ce6488bca0b4,4,cars
c0bd2242-f332-4c56-b4a3-c8bae1dbf6ff,0,cars
dbec9966-ba92-4591-989c-8cbe8b5e9541,3,cars
4b1479d1-6875-4bfa-9407-4756d3590369,4,cars
ed057e8b-acf9-44eb-9aa6-8aea22073177,6,cars
ed020b26-2695-46b7-8d17-ab16747d216e,0,cars
eeb98be5-a843-4314-9cff-04f9bde4c586,0,cars
36371a54-47d9-4956-a01a-b0a530f2f58b,4,cars
f5313924-4f3e-44c5-8f5c-70f3b2e533b2,4,cars
4e0d8478-a84e-491a-8e87-55dca5c2b585,1,cars
69c99470-0c41-45bc-a9e0-069afd6c791e,3,cars
c60a682e-8dbf-481f-b4f5-38dd3f9f3774,0,cars
27fbefa1-6666-496b-8414-1fda0264053d,5,cars
17ea102d-a7be-4fe1-a783-4cc0df551875,3,cars
ab6e1a3f-04ca-4f89-bf0f-47f812d0044e,0,cars
b791ae6a-17ea-42a3-8a03-a49ddc52277b,4,cars
f7273400-9972-4e05-ab21-9bdb493a3084,3,cars
160789af-8d80-460c-94ea-de5bb3f737ed,0,cars
047ed94a-8921-48cb-8ab8-2c255770d068,3,cars
3b02fd9b-5a50-4bfd-bc8e-f02d23402331,5,cars
67702cd9-5b38-4f41-bf37-84ccaaeaf08e,0,cars
b5c36c2e-8041-42ef-9e0c-2e3af7976f15,4,cars
0f8fb9d9-3aec-4919-8c1d-7980d72beb14,6,cars
7c959c03-799b-42d8-836c-68185a1ba7cc,3,cars
ab642ad9-9c2f-4708-b5ca-0d4f75f25861,4,cars
1c8adebc-bcb6-4501-b528-fef5284a3c75,0,cars
a0df23b2-d25b-443a-af6b-5616ec69a333,3,cars
9c825705-61b7-4a71-86d4-43f72dfd4f17,4,cars
91904bc2-d922-4f63-ace9-8adfc952a8e3,4,cars
cc62c4ec-d001-4b2e-a3c6-8ca6c14a4344,4,cars
a6e18ac6-2adf-40bf-a578-ee20d3582dbe,0,cars
18548084-f24a-4dba-93ae-1ec035ddfa20,2,cars
93dd7024-4f59-4557-8542-c389be4b9e41,3,cars
22d0971b-3248-4b4d-8f48-c5cdb764842f,0,cars
15f9338a-ced4-4c4d-9761-31dd4cb4b168,4,cars
2cd16d9f-40aa-4c54-9dc6-27524a253b7d,4,cars
f636d30a-8f68-4ad5-917a-1e93d96491ed,4,cars
96832efa-1061-40b2-8d17-b422ebb8aab7,4,cars
99e5f8c6-58bb-4d1e-827b-747171320348,0,cars
77c91b98-1a02-4805-a8d2-52d8a5a0e7c6,4,cars
5ffa6a45-6dab-40c1-bd11-bf5eb2770d84,3,cars
0a070eab-9471-43e3-b064-42eeeabc9810,0,cars
7178f5c6-9fdc-4a11-9651-b1f40cf09429,3,cars
db6b5613-73bd-4217-acfa-0345ce4f294b,0,cars
fcfa2724-7b68-441c-ab47-3a836e791540,3,cars
5209e305-f730-48ae-9919-371643b92cd3,0,cars
ca44bc64-cb51-405c-9a48-124058b0dd5c,0,cars
e22ced97-0f4c-4078-9acc-bc9316245df1,3,cars
9573da57-fc79-402e-8462-582c05471a12,4,cars
5a305608-4d3e-45b3-9fb5-4cf1419f61ee,4,cars
7761e030-f77d-4ffb-ae5d-c4fb7a4ced0b,0,cars
27128ba3-5be4-4d90-a18e-aac9c3906fc9,0,cars
851f391d-81fb-4014-ba0d-e188e7cbd515,0,cars
77fcbcde-b414-49d0-9c61-35919f76da5c,4,cars
68d628dc-c04e-4ec7-bb3a-d3f8f3ae1f2c,4,cars
6998c089-d69f-4000-b436-fd41bf848274,0,cars
4c7d1506-3cbc-404d-a181-56a118ed24cc,6,cars
ace78fdb-1f92-4809-a48e-aa7ed93b2af8,6,cars
11108c49-5d41-40cb-96cc-22e636baca76,0,cars
6a4634fd-e994-4d0b-93f8-fdb2f03bebbd,4,cars
d537f461-bbf2-48ac-89f5-7074ee7836f5,4,cars
11ca3668-0d06-4763-886b-41399b78bc59,2,cars
1ab9f44c-1c97-457d-984f-ebb422ed9140,0,cars
57c12421-6abc-47fa-bc74-ebff544c2e8b,0,cars
465ab382-39d2-4769-b43e-831f2d8fd7c5,0,cars
e6e54bd0-4e16-4992-9fbe-83dd20c0989b,6,cars
0a6f4b21-894f-4c8c-81dd-348474022ff8,0,cars
bf6f3730-1c0b-4d76-9392-7576cf3767d9,3,cars
5d6a5f06-d5b5-4bd7-adf8-dabd647ddcd4,3,cars
80aec268-d7b6-46d4-a481-8cd87ecccd55,0,cars
9a995314-4074-4532-9c9c-05adb2b90e37,4,cars
c197beac-7fe1-4582-b137-6b4ee66d9072,0,cars
b490cc75-5472-4b8a-843f-3d78de176265,1,cars
133251b2-4f0b-4ccc-aa4a-2e2208c5ca41,0,cars
7a46ca5f-3d66-45a4-a53b-ac8a15718aa6,3,cars
a2a49f7a-0cce-4c1e-bbbb-340decbf371f,3,cars
a2bd0a2d-b411-4100-ba3c-060c9657c21b,1,cars
0f23a15a-de62-4504-9250-7335597c1547,1,cars
dd59f9f8-9ab6-411d-879e-277f9d76213c,3,cars
02be3b16-b128-42eb-aa00-296e72cc3c7f,4,cars
08287f51-1ff9-4aac-9b46-7b1e58d14fbf,6,cars
c8f67349-45cb-4137-a1de-a2bc1bf10f40,3,cars
fbf7b0b3-c471-4a41-87c5-27f6df41a7e6,3,cars
40a716b4-709f-44a7-a143-8123ff00333f,3,cars
b578e062-d279-445d-808b-d9c288e3dd18,4,cars
8a67653f-e7dd-4bb1-bd75-a21fbdece597,4,cars
fbfbf900-75e3-4b46-b182-fec6c2101570,3,cars
4b9ed8be-b6cc-4b80-aed4-7342c42d727b,0,cars
e2e1ff6f-5e97-4674-ac78-a088f6cade75,2,cars
1da5ce5d-aa65-42e0-a6cb-c54d7bcfe6e8,3,cars
01f8b480-d117-444d-b450-1003abb72564,3,cars
038906b8-63e8-4dbe-89ce-2ea119366500,4,cars
a2dc0069-30ad-4eab-91d6-0dd7efbadbb4,6,cars
0ac0b15a-6b85-48cc-bd71-4a24658653bb,3,cars
a9da10ac-5e13-40cc-9c0c-39f3b5c57ed3,0,cars
265f9067-46e7-4bae-8f8a-d4a495224c18,4,cars
92764f24-9ba6-48e9-95e4-b5ab22b4d57d,0,cars
90b5f0bd-fcd3-4815-a90d-81d974bc24ec,6,cars
34dbd1e0-fe78-411a-a79c-6369591d17e7,4,cars
caa59280-a4d0-4ddb-bc8a-011e13dd29b3,1,cars
aaf8fcdf-a37e-4063-b4d2-5b8e34993661,1,cars
14a41ad3-0c90-48f5-897d-5741d40bef21,2,cars
07824714-cb29-45b2-aa4b-126b2fc938a1,1,cars
2c25b2eb-4cd1-4d22-b3f0-e01a5bbff2a4,1,cars
d1444f80-f4cf-478b-a12a-578764bce28e,0,cars
14fb0632-cb43-4109-85f3-86eb3d29d18a,4,cars
22c9c836-ba5a-4eb5-a468-0c2df877c714,3,cars
b10a8e1d-8ef1-474b-bdf6-780b1a2d0c46,1,cars
75bd593d-d262-4abb-aa21-f21a62821857,1,cars
35f98380-46c8-40dd-9195-f584f4e1c67f,3,cars
5dbdb57c-5133-4ec4-a3a9-d1a588d4c472,1,cars
018eaa84-0696-432e-b8da-92592babd6c6,3,cars
82b844dc-75d6-497e-9ce7-566d7cf96f0d,3,cars
d0ebd2b1-5538-4d60-b5b9-fcd046836e90,3,cars
8ddeaabd-6241-4cf1-8f8b-017128bcc8e7,2,cars
ca883e18-25c2-4473-8517-7301dba0be94,4,cars
19066de6-1b9a-48fd-bb84-252ff78b8199,4,cars
9d45576f-2274-4bc3-99a8-e5abad94771d,4,cars
93532381-be03-427c-83fd-749993afeb93,0,cars
1ffe6921-d16d-425e-ad18-3d7e367a21e3,4,cars
8c5b1dd7-c445-469d-abad-7fb683c4a0e3,2,cars
f772ae9a-fa69-41cf-be28-2f6e8f71a100,3,cars
bbd651cc-7c02-4281-907d-52e5e5272aed,1,cars
8e6c90bf-0857-4992-9a9f-febb8b3146a3,0,cars
2b7d0891-4fa9-4647-9aba-4cea76c1db91,3,cars
9062170b-798a-4b20-847f-4d6dc8e5fd49,3,cars
90cdc2ed-259b-4b97-a745-47af0e5e154b,3,cars
2fb20b49-3fb9-4437-a59a-3b45c1215fc3,0,cars
a0b4188a-a8f3-4920-9cfa-9d75de528ab7,0,cars
2ae1a3af-232e-4140-a932-cd220cb24976,4,cars
63c063d4-6ca8-4c43-bb85-0706764e9864,0,cars
fe85bcba-faf6-40ec-a567-9a4ec5e6a49c,2,cars
83160fcd-1fb2-42d8-8111-beb269ac0ca8,6,cars
31adf3ab-f15e-471c-a18b-6c1390379db8,0,cars
33f32d0a-1cb8-4636-bfc8-109a0f0eff55,3,cars
1dd5f78a-8310-459d-9554-3ac3efc1bc56,3,cars
47cd3559-f6a2-469e-b0a2-d7ee4f032c8d,0,cars
e67fb817-b648-46be-af65-67b44c77c7a2,6,cars
8d10063e-20ab-450c-8264-6e47e5a2d01c,4,cars
d4376982-bc17-45db-a60d-c2f5e8c50596,0,cars
501d01a0-d860-4b4b-9686-ec321e2fa4c7,1,cars
7562b08a-214c-4299-831d-15d4c6a6582f,0,cars
168ce176-87dd-400b-bbdb-bde45b7b8ebf,1,cars
99da82ff-1d85-4a56-b41e-e43162454b95,0,cars
7bf7aeca-49ef-429e-accd-7661ebbe4e7d,1,cars
14856350-f4af-45d9-b9ba-088111276486,4,cars
e7d448f0-8d0c-4050-8855-8b5ec5bdbf25,0,cars
57a7d682-ac6d-4e87-ba84-3d8120b61435,4,cars
c338af99-32e0-45a4-8820-5c9f90f83520,4,cars
1e4e3c28-8169-4a2a-8d21-f4df77cac19a,0,cars
2097be89-0c71-456b-b92b-045ad9532334,4,cars
b9ca7faa-9820-434a-a173-f07d234a9c86,1,cars
3b762e26-237e-4fc1-bb4d-051a76247b5b,4,cars
57f025c9-cfde-45f0-ac88-25bd6f2122ef,1,cars
1974c2d5-6e3d-48a9-823f-c6536d7cd113,1,cars
80c68509-94f0-4bd7-8c58-5027c60b3576,5,cars
39baa0a4-65e6-457b-a2af-12b001b34019,3,cars
25dc8089-2ec5-4d03-8dd4-878da9fa674f,4,cars
d8a3058b-b162-4947-87a0-234094a89b08,1,cars
1cf8bb1b-36a5-4e45-afcb-33f06d5c3b33,6,cars
f5ad9d98-06fb-4454-a04b-7fcca9df4f2d,4,cars
1ba69ca8-140a-4d38-80b1-b50ec186d7ab,4,cars
6d810ff8-21a7-4176-99ef-a269d6ebbf43,0,cars
ff404bbf-9aa5-43ee-817d-15fc99dcf65b,1,cars
765b4c6d-137a-4790-bd30-fdd6b3dfabbf,3,cars
be354ae8-f2e9-4df2-98e9-8a2d960a54c9,1,cars
c7ee12fe-82a1-4fd6-9e55-249371e5de6f,4,cars
eb8e61ea-63e5-403c-9199-ed3e76ec4c33,3,cars
e64b22e8-938b-449e-8110-481dc4f50f04,3,cars
8b7723b1-7476-47e3-895d-563aaffda22d,0,cars
8abac7f7-a246-4074-8e32-be36891cd2ab,0,cars
8a191353-7c03-48db-8acc-29fe39bd406e,2,cars
dd8391c6-0838-49f2-a61f-fc6edb6deb05,2,cars
fe19b050-a26a-4445-9054-9677024a6e71,3,cars
bd2daba6-450b-41ec-9967-32de304d6fed,4,cars
8da9ac75-8c36-40ba-af15-34768c6cc561,0,cars
bd81538e-f3ef-496a-8b75-9271bcdc50ec,3,cars
d06c326c-46ff-439a-9135-0ee4e7dfb4cb,0,cars
655d4b44-f03a-4ab6-85c7-51356f7a39b5,4,cars
93191ac6-dbf4-46f2-ab11-766184c88463,3,cars
32eaa110-7cd2-403b-8dbd-426cca2f92e0,0,cars
cb60dd0a-9614-4a45-9441-01149f8af848,3,cars
a2bcbaf3-f2b5-47de-a6e1-24d6f775c036,4,cars
2a82617b-4379-4e0b-b43f-0a225a8b7804,0,cars
a0e9e9f9-262f-490a-ac2f-13a0a4b05c80,0,cars
e4a9b570-16a0-4f22-bfd8-175f9ecb2200,3,cars
fc99c391-75d8-4836-a375-4ae7cc449949,0,cars
77bb5344-0711-4b32-9630-5a70b3e9aff1,3,cars
837e2646-0ca0-4582-9c8c-243af7ce8362,3,cars
b37af7f4-6cd1-48f5-a24e-d7cd26f1651d,6,cars
9a9429d2-4ec6-48f4-b81d-03413ceb2b03,0,cars
980280de-8607-4cf9-864f-2549ca379517,3,cars
b246dd1b-4eae-4ddb-8311-d7a7da1e8984,0,cars
fef4f2ce-e037-4deb-a5f9-e7881173366a,4,cars
6010def3-20bb-422d-96d3-35abdb615fd8,4,cars
8bca623a-3ac9-4341-a8fb-e4c0939ab759,0,cars
4e551ad0-9314-4215-8fec-b99b4fd42610,6,cars
8dc3ea67-5670-4c03-9764-5c85563f59bb,4,cars
5fcf010f-d40e-4355-ad62-1a917b4a725a,4,cars
19ce9c36-7135-4d24-a27e-cf4b81abcdce,0,cars
3dd770dc-f99d-4252-8203-2f0d3fa687fd,0,cars
ef6f6f69-1f58-432f-a950-a65e507f92f2,3,cars
8cd4e9a6-4e3f-4c5b-9e91-3160b9b23c7b,2,cars
c1a64a69-a697-4aa8-b30b-bf2240e33da5,6,cars
a9605a08-5000-4618-8b1a-efdad2c11f97,4,cars
053a5ad7-200d-438c-a0ad-259a56abb7ee,3,cars
978f13f6-f05b-4af9-b89e-788a8c54482a,2,cars
7afce36b-0e0f-4804-afaf-b62adf116148,1,cars
14588ae9-c5fd-492c-8bb3-c64e6b3105e6,0,cars
4da77278-8575-4cff-8482-6e2b68d5d86a,2,cars
f3594ad0-a1a0-47be-bddb-ae1da2151144,3,cars
a9806f9b-77e0-459c-afd0-dac13ace98de,4,cars
c6ebc9b2-e537-4a35-bfee-f9f5e6f4d1ce,0,cars
f7c8678a-2a58-4066-a1b8-ed00208e272c,4,cars
7257ec5e-76c9-46f9-a098-2a5969605377,3,cars
0bc1b92f-6241-4c19-8e8d-7ef60bc89359,3,cars
c9db90aa-7496-4da9-8b6d-1eda941d1ae0,0,cars
8b31eaaa-1d3c-47dc-b935-fc476a7c4ca9,4,cars
61d17fe0-b032-4b02-b9fa-fe6b10f76c29,4,cars
eafac1a1-3cb3-4cb4-a1c8-fc80b23d6b35,3,cars
0de762d5-c100-4570-8833-b36895470fea,4,cars
53ca654a-a5e0-4284-b5b1-fc00f73f1898,0,cars
f9bb9e41-dac0-45f2-ba37-fd6eaf73f14e,3,cars
ac6863af-1a14-48af-aa8e-a7d56ce7f81e,4,cars
363ac1ab-b2a7-4b68-9b5b-07c1800f730c,5,cars
f0544cbd-eff7-48f9-b2c0-7d6232b3e023,0,cars
0b7be9d9-b286-4839-a67f-bf650cc2b330,1,cars
4fa4dbe9-a238-45f3-ae27-d864b502893a,6,cars
26388638-b7dc-4a4c-ad52-c1e7d45ddbe0,3,cars
7d8921f7-9c09-4083-af3a-5c8340ca7885,4,cars
ed81105d-de08-43a4-93b3-4a67d494a1c3,3,cars
640391eb-b6a1-4b2e-9667-81c92c4f1514,3,cars
3cfe8a72-9af3-4021-92ff-df6dad2e644e,4,cars
a1a03a8c-8b64-4f3e-9d2b-d2256c00aa83,4,cars
d49a36f0-0b75-4d19-a575-f426c923ce65,0,cars
f36d7ed7-f99f-42c0-a308-03e20052bb59,4,cars
dc22743b-03bc-4cd3-a78e-434881edbcc9,0,cars
f7fc3bf6-1657-4618-8c24-27587cbd11ee,0,cars
2ea17bb9-29a3-43bf-9224-d3f35552798a,5,cars
b30704f4-bacc-4b79-8025-7ac0ed351fde,4,cars
c450ddea-1465-4067-84ad-23df79f6152f,0,cars
8044baf2-6669-40cf-81b8-8b7656e28cee,0,cars
ef712593-7232-4a90-8d79-59cb12cb63b1,0,cars
f1d16c6c-883a-460e-92bb-6b7d278e3bf9,0,cars
bdfb3154-82d3-4ca6-8b69-e984fa1c79ce,0,cars
f829445a-f7e4-4532-b307-2cdae432b12e,0,cars
25bbc3d9-1b07-4eee-aab8-d7f7072ba047,5,cars
77ed43bc-a002-49c2-acf7-2d14f4f95a31,2,cars
