user,pre_avg_nec_time,pre_norm_avg_nec_time,pre_std_nec_time,pre_norm_std_nec_time,pre_link_choice_clicked,pre_narrative_element_change,pre_link_choice_ratio
90b480ab-6a1b-46c9-85a3-ab8a2b9e4452,43.351,0.549,22.911,0.369,8,6,1.333
a334d1f1-3228-42af-8878-d7b45a76ff4a,54.192,0.739,13.545,0.389,7,6,1.167
849e566d-4f8b-4771-9a50-69679fd092c7,57.528,0.77,12.126,0.399,13,6,2.167
248c9bd7-7249-4ef0-9f5b-2a3f349141e7,61.4,0.767,16.715,0.391,25,6,4.167
62cabad6-65b3-4f60-bdaf-fb78ae29959f,60.716,0.829,11.315,0.418,7,6,1.167
86ecc4e4-ff25-475b-9293-19dac32ad6b1,58.464,0.804,10.628,0.402,6,6,1.0
95053554-aeb1-4f6f-b45a-1388479c21d4,60.053,0.751,13.844,0.392,5,6,0.833
cb86c068-f2f4-4f50-90ad-f2cf3d27fbab,56.076,0.769,19.178,0.392,7,6,1.167
49cd1ef9-ffd4-4607-b26f-03588541feac,58.952,0.759,19.24,0.388,5,6,0.833
365b397b-6e33-4a9b-b2af-a720ed201b9d,62.879,0.766,14.982,0.39,5,6,0.833
677876db-dc39-4bd2-af8f-ca37aa9d8695,68.966,0.837,16.705,0.419,3,6,0.5
4c39c710-c2b9-47e8-bede-fd589c75e489,53.819,0.747,14.142,0.39,6,6,1.0
a8786fd4-ad60-439a-aaba-c06780da380a,47.115,0.621,19.745,0.388,13,6,2.167
debf4061-b623-47ed-aab4-69b92599211c,52.266,0.75,16.163,0.393,7,6,1.167
ae1502b8-1bf1-49e4-aa0d-b58108396ee8,54.208,0.761,15.306,0.399,5,6,0.833
276dee5d-a9cd-4eb0-bb3a-708bee64bcfa,28.408,0.294,13.893,0.242,6,6,1.0
52f00414-a335-4a65-87cf-992d1c261ee4,54.228,0.741,13.677,0.389,5,6,0.833
026ebe59-c85b-41e0-b1a5-9b41bf0ed556,57.077,0.803,12.365,0.402,4,6,0.667
5c52605e-0ec0-44bd-809b-1e5f3b0243f6,54.531,0.757,32.313,0.522,5,6,0.833
ccd19a2c-91cc-4e1a-b40a-c4f53bcea0a6,57.941,0.755,12.056,0.393,5,6,0.833
b918ed94-3411-4179-8d43-371ed34b7fc2,61.779,0.782,17.977,0.399,6,6,1.0
12dc7b01-322b-4a2f-90e9-d45b3b45673c,52.004,0.742,15.959,0.391,6,6,1.0
cc4137dc-ac7a-4e04-a975-d2f4200f13dc,20.599,0.238,7.46,0.13,8,6,1.333
36960249-e7b2-4160-a45a-c2f019f903ee,55.646,0.746,18.643,0.388,11,6,1.833
1e79502e-5182-47b6-bd1d-088c52cf4519,53.262,0.696,6.058,0.377,4,6,0.667
1def7383-2906-49c8-ac94-cbedd27ff8fe,56.394,0.803,13.323,0.402,5,6,0.833
47ca7754-a48d-4bc2-96fc-28c4373a7a26,56.608,0.774,15.243,0.404,7,6,1.167
b173c361-a906-4a52-9cd3-e6e919545339,54.414,0.886,15.956,0.192,12,5,2.4
c399f720-c321-460d-a430-9a6ca2aff360,54.818,0.764,14.466,0.4,6,6,1.0
55e65ad6-64f0-45a0-85dd-a82ebd88750c,60.447,0.732,16.451,0.374,5,6,0.833
fc7bb999-c5f0-4105-8443-58215a340740,59.534,0.856,16.854,0.467,7,6,1.167
338922ed-c990-4f44-86e8-16f8477bb715,39.756,0.59,14.205,0.406,9,6,1.5
83ac4333-af7a-4165-b85e-a3f83290ce23,53.51,0.739,14.32,0.39,6,6,1.0
b2c342c8-e167-4e66-a4a6-5f853351ca45,67.132,0.801,15.765,0.401,4,6,0.667
fd69c0fb-e12b-4c35-a020-c449f3bb8da9,59.682,0.763,18.825,0.388,10,6,1.667
d704428f-6ae5-4eb1-b540-15ca0ddab448,59.197,0.762,19.327,0.389,4,6,0.667
0cdfcc1d-8f93-4e81-a392-9e836f1f3c98,55.0,0.792,14.365,0.396,7,6,1.167
9c3883e3-0216-47bf-8a67-a4ac07d04e32,56.137,0.743,18.005,0.388,5,6,0.833
6758e131-9b8f-455f-bf98-16ba0e686424,72.535,0.968,13.318,0.535,9,6,1.5
1c5b7ed2-441e-4eeb-ba58-4e639f36a7e1,54.938,0.764,13.143,0.391,6,6,1.0
0847e71d-e9a1-4bc8-afe0-3cc091482434,55.752,0.769,13.812,0.408,13,6,2.167
3d3e7c8a-831c-4586-a30b-9cddb6b55c55,106.999,1.24,93.762,1.092,7,6,1.167
e8c4de7b-d9c1-4979-a180-6c5ae7bcbbfa,54.577,0.765,14.629,0.398,12,6,2.0
75e4c9c2-18c6-4564-bcfb-28e977e525dd,62.698,0.872,19.118,0.447,4,6,0.667
8f086ec9-45c2-4514-8cf3-a3d71544b092,61.188,0.762,16.51,0.389,5,6,0.833
b852354b-5fc1-45d2-8087-bd70b1cf8a3e,57.146,0.813,13.635,0.407,4,6,0.667
a6ca06b5-07b0-48f6-869b-583f1de99736,60.228,0.864,16.832,0.473,5,6,0.833
1c68607c-cdf2-4e9e-a9a9-2983413c7d8e,280.065,0.752,445.824,0.388,5,6,0.833
23476ce4-3f3c-49c4-9cfb-8bf54177780e,56.931,0.759,12.389,0.395,5,6,0.833
f0f77692-1a52-4afd-aa19-355a4e358109,53.76,0.745,13.935,0.388,5,6,0.833
0580dca4-d11f-4ca4-a07b-14ca466d9de4,58.203,0.804,11.658,0.404,5,6,0.833
13ec7406-76e0-4c63-977e-cefcf301bf38,58.604,0.835,15.631,0.444,7,6,1.167
49144a03-b099-4c15-875a-d87cb481196e,54.864,0.787,13.749,0.395,5,6,0.833
25d09871-73b3-402f-bb0e-e0cd5e6ea3f4,54.581,0.746,13.479,0.391,10,6,1.667
c1510dd7-fa60-41eb-9e15-ed6ddd166283,60.225,0.768,18.603,0.391,5,6,0.833
fad2ea90-ea60-4661-9591-bcec70163929,51.585,0.666,20.802,0.375,8,6,1.333
99089819-349d-407b-b149-cb30a0974aff,120.222,0.746,126.523,0.391,5,6,0.833
ccef8c97-807f-4cd8-bdfa-5c21e2d2ad75,219.263,3.944,332.752,6.555,7,6,1.167
0a376952-dcb5-4b49-9a38-1bc85a116217,51.484,0.56,26.544,0.423,7,6,1.167
b4e19614-69f6-4288-85c8-3a05278d25a5,52.209,0.745,15.848,0.39,13,6,2.167
6295f198-8dda-40ce-8ba1-2be99ebb9c83,61.897,0.767,16.372,0.389,6,6,1.0
fa1e2829-f7f0-44f3-8954-390b1e206049,64.606,0.895,9.888,0.469,6,6,1.0
b089bc7e-cf1f-469c-852a-d79688e7b83b,28.581,0.428,11.656,0.323,34,6,5.667
31b7a715-b105-4f62-b808-12225f0b8862,52.453,0.76,23.79,0.388,8,6,1.333
455bd271-1cd8-4465-b161-348570a9ae84,59.217,0.751,13.326,0.392,7,6,1.167
7bf182f8-e5ec-4cf9-bffe-80359485f74e,57.347,0.776,10.832,0.391,5,6,0.833
3299dd0f-11b4-489d-93ea-86c607d5245e,54.296,0.766,12.641,0.433,5,6,0.833
3442890c-1ecb-4f6a-b6cf-a377d2445773,55.174,0.767,26.495,0.392,5,6,0.833
e513c6d8-369f-4298-98f9-2f288f85851a,50.709,0.468,31.31,0.367,5,6,0.833
d361a427-6635-4711-9058-7a62f962ebc9,57.103,0.759,17.41,0.388,2,6,0.333
43ae35a5-0e21-491d-9a87-b577dc717df7,80.463,1.176,53.479,1.23,6,6,1.0
fe546eb4-522a-472d-a464-74c996ec1c6d,56.533,0.803,12.514,0.402,5,6,0.833
74606faa-5ec9-43f9-819e-e6631be75fe6,56.301,0.803,12.876,0.402,4,6,0.667
ada9049f-5806-4bd6-8d10-d193b0ee1e7a,63.859,0.786,15.549,0.401,5,6,0.833
fc182d3d-ef4a-4314-8cc1-271460f90ee9,57.364,0.773,11.136,0.391,5,6,0.833
ec35bfb1-ac53-4603-9b5b-15be8b4e8c03,62.17,0.761,14.487,0.398,6,6,1.0
73d0a028-a006-4a2c-b304-a4ebea91eb39,50.183,0.639,9.926,0.37,8,6,1.333
661f280a-204b-45ad-aad9-aa00aa5d0b73,56.406,0.747,12.295,0.39,10,6,1.667
25f82755-5036-4be1-a7ae-e32610f72386,48.575,0.612,24.826,0.4,7,6,1.167
af039923-c5f6-4277-9745-d049cb7aedfe,58.559,0.746,13.025,0.389,8,6,1.333
7bdab4f9-1d95-49f9-b104-1bbd11ca6aa9,56.433,0.753,11.885,0.389,6,6,1.0
4a72569e-9cb8-47ef-a4f7-6ea09c0e1261,32.298,0.452,23.257,0.323,25,6,4.167
a4207c8a-81c7-4705-a574-3a4b2879911b,68.518,0.763,13.599,0.389,4,6,0.667
0211a731-0c29-4af5-b168-bde48011d377,51.834,0.741,16.027,0.39,5,6,0.833
6aa1989b-8216-4a5a-adaa-e8b66e33d1f9,52.44,0.748,15.845,0.392,5,6,0.833
f9df23e7-45d2-455d-b1ba-72e1107de3e9,53.886,0.76,14.815,0.395,5,6,0.833
8f2a4b04-3d38-4148-9730-b32eb479daec,56.299,0.801,12.664,0.401,14,6,2.333
21a5a27a-a13c-4906-9d52-2c65270c39f7,52.374,0.745,15.573,0.39,10,6,1.667
224c3d10-69b4-40b4-9845-2c3627b51ba3,58.814,0.684,30.104,0.596,4,6,0.667
1c7ae6dc-0cec-4758-bfbb-8db026067a2c,62.527,0.805,10.722,0.416,5,6,0.833
de5b4d3d-2543-472a-9c2b-0688c2695fd3,53.974,0.759,14.934,0.397,5,6,0.833
a1aa329c-918e-42f7-b363-260a581752fd,59.647,0.799,18.315,0.417,8,6,1.333
801cda79-1cd9-4f7f-80f0-2c814fbbe086,43.316,0.519,23.095,0.42,6,6,1.0
59422aa7-7b8f-47dc-8698-a8a0ebf26646,55.697,0.767,12.296,0.39,7,6,1.167
81616209-298d-43e2-9bfc-4e0103d9050e,60.936,0.766,17.432,0.389,5,6,0.833
9c3cfffb-17a8-42eb-b3fd-32939609bb64,56.184,0.777,14.638,0.405,10,6,1.667
7640a706-eb0d-4884-9237-f7480816cbb6,72.667,0.784,22.565,0.394,4,6,0.667
c4297364-a47c-4569-a1b4-56d904ec6686,46.811,0.652,17.471,0.373,5,6,0.833
ddc9586f-aef4-450c-9206-6a12192096a1,32.352,0.38,15.499,0.343,6,6,1.0
7f1e0e09-9188-4f80-958d-5ef451679336,56.413,0.758,13.095,0.396,5,6,0.833
fdb5970e-0f41-4433-8e4c-f25cf0620fc9,55.723,0.767,13.426,0.397,5,6,0.833
9b4024e4-4943-4352-93ee-2af164033261,52.523,0.752,15.502,0.389,6,6,1.0
bfeaad28-47ad-4c4c-ab57-d8708520c432,55.927,0.738,13.085,0.389,7,6,1.167
55de7581-c65e-4441-883f-aef41ca300ee,71.686,0.977,9.67,0.524,4,6,0.667
c5a35e51-8891-4007-8cd5-23bfc9033424,54.89,0.76,13.89,0.395,7,6,1.167
d3fca15c-2e2f-4b75-b69a-a3407a270c6c,52.176,0.743,15.674,0.389,11,6,1.833
bddae49d-5e40-4886-9220-ab1c6f587c0f,54.564,0.743,13.278,0.39,9,6,1.5
cabae193-02c9-4452-80ab-449f7f7658ec,56.362,0.748,12.107,0.389,8,6,1.333
80a45b6c-9060-42d6-a291-b189bff434b5,61.358,0.788,15.682,0.402,8,6,1.333
2f990d97-6771-4eab-8e7d-9f98d1e2ec80,59.197,0.804,9.823,0.402,3,6,0.5
c6cd8fa2-40fa-4c13-af02-c84dbed4e763,64.223,0.748,18.242,0.39,6,6,1.0
261525af-5051-4d0a-913d-71cf3fb0351d,31.71,0.362,13.137,0.212,10,6,1.667
43b9b1b2-f114-4563-b3cf-403f3cbdc4bf,33.471,0.405,15.055,0.345,4,6,0.667
2ce926dc-3aba-48a4-a301-cc789a72d363,52.382,0.745,15.385,0.389,5,6,0.833
99a32a4a-ff15-46bb-859b-e10da0b89713,48.63,0.69,12.401,0.359,6,6,1.0
80da65a9-769d-423c-823d-112669d080ea,65.474,0.905,22.051,0.511,5,6,0.833
0bab7029-b7e5-4f2b-a0f7-b356ff4b66a0,53.554,0.737,14.098,0.389,11,6,1.833
25ee7fef-86ba-44a4-ad09-57af71cb108c,53.115,0.75,15.043,0.39,5,6,0.833
6ff6dfab-6e84-40da-ae9a-40f56ec2634c,60.641,0.756,14.425,0.397,5,6,0.833
60bec09a-659f-40f4-a76f-3796ae2ee43b,52.427,0.744,15.339,0.389,28,6,4.667
34f29e6d-5403-4736-9790-5208165d4fb2,54.831,0.759,14.037,0.397,6,6,1.0
5344b8f0-abd8-433f-a515-7bba9a0b7ac4,53.453,0.656,23.319,0.383,5,6,0.833
240c09fb-6e33-4f3d-9831-1eaa235daa6e,55.64,0.777,13.927,0.4,5,6,0.833
74f9812c-6c4f-4954-8194-80c896500e44,49.656,0.614,29.311,0.494,4,6,0.667
bf54586e-346f-4c34-8462-1c9552ea2f09,108.811,0.702,110.171,0.37,8,6,1.333
a541ff56-0333-44d8-bd6f-e5f8cbcad2c3,128.611,0.8,117.414,0.4,5,6,0.833
7fbfe202-3b3f-4d70-a98c-fd3022128ed2,56.576,0.76,18.079,0.388,7,6,1.167
1f851d18-8fbc-407a-950f-d8e16b66df9c,36.711,0.541,22.728,0.336,9,6,1.5
fc9553ef-0dc8-41da-8043-625cb6892d33,56.353,0.746,12.546,0.392,15,6,2.5
e5539ce5-ea22-415d-a3d0-8072a3fe52f9,69.028,0.768,13.596,0.39,11,6,1.833
d61cff76-3f42-4d16-abbb-8aa621bff570,54.44,0.779,15.929,0.404,11,6,1.833
5f1fe375-f76c-4865-8cc8-528f46060116,53.921,0.753,14.123,0.391,6,6,1.0
745ec2a5-acb7-44f3-9dc8-2c60a93e4284,33.932,0.388,18.792,0.301,15,6,2.5
4f02be8e-cf17-49aa-949f-258322df6b78,16.334,0.238,4.981,0.124,8,6,1.333
29f6f050-a551-4c64-bf40-581674ab5104,53.31,0.74,14.38,0.389,8,6,1.333
89f0661d-b42a-4932-8c37-602a84b06d44,59.354,0.762,19.02,0.388,5,6,0.833
9b3b0dea-6ea3-4660-be0f-194bf669f493,54.772,0.767,15.904,0.402,6,6,1.0
e13afc7c-1b7a-4b9f-97e3-5f8114640834,56.263,0.777,13.975,0.408,7,6,1.167
65884a06-679f-44b2-81c5-e29086f4e2a4,52.55,0.749,15.441,0.39,7,6,1.167
4fcaa0f9-4d6e-454a-8b8c-32d62340ff98,31.916,0.357,9.795,0.242,5,6,0.833
4766a62b-cbff-4420-a5f7-9fc47f2f7b48,64.992,0.808,12.218,0.404,5,6,0.833
4d5ee6b3-0a53-49e6-a115-dfc47c017595,59.291,0.78,17.112,0.399,7,6,1.167
34ffa568-31d6-4ddb-921f-e396ccc44ca2,60.865,0.863,19.626,0.506,5,6,0.833
2ce23289-a6bb-42a6-bfec-95b440eb09bb,62.057,0.494,50.259,0.35,5,6,0.833
5d125e12-c4e9-49e5-ba62-bf4f63548172,61.238,0.758,16.316,0.386,5,6,0.833
68730d5b-8e93-47a3-bc5b-47637ac12c57,56.046,0.769,13.863,0.403,21,6,3.5
f4d66a5c-a603-45ba-96ac-7f75c9c7a20d,15.804,0.229,6.073,0.138,12,6,2.0
f277e839-cb40-4527-b560-a6d4d76f33fa,52.981,0.742,14.711,0.389,21,6,3.5
88323175-e514-4fed-af4b-d7234df5df4f,78.721,1.111,37.579,0.725,8,6,1.333
0aaa3626-c251-4183-be9b-8c1e59ead067,57.316,0.761,12.195,0.393,4,6,0.667
c251370a-7d5d-4c25-b82e-6b11bb366368,55.565,0.784,15.028,0.407,5,6,0.833
262780fe-fa9b-45e1-82ab-6c1f68268a85,59.853,0.818,10.339,0.409,5,6,0.833
0f53b93a-67a6-43c2-9dbb-3c5238c2628c,61.043,0.782,14.926,0.395,3,6,0.5
9dd78498-ca71-42d6-ae8d-e778b0c47386,34.912,0.438,8.235,0.224,15,6,2.5
382f95a3-5042-4277-990c-1e76a636d793,59.273,0.85,19.437,0.49,5,6,0.833
e8069afd-df7d-41b0-a7e1-46435aacdf8c,180.886,3.417,247.253,4.803,13,5,2.6
116d606e-34bb-4492-83d6-1ec5448835e6,56.447,0.71,9.961,0.37,13,6,2.167
3f23f97a-747d-41fd-af7e-b681225f181e,50.868,0.713,22.895,0.491,6,6,1.0
9ea8aeef-d93b-40c1-b760-903237ab8635,51.848,0.752,16.858,0.393,5,6,0.833
e803e6d4-4448-4f3d-b289-e4beeba2e9e1,53.147,0.739,14.644,0.389,37,6,6.167
37366237-e73b-41bf-917d-7587bfdfe700,62.68,0.768,15.604,0.389,7,6,1.167
1c8d2534-0a73-4432-bd39-b253219482a3,58.725,0.757,12.946,0.395,5,6,0.833
b81054b0-6697-44e3-9f3d-298f9723212b,62.388,0.812,14.854,0.406,3,6,0.5
6bf5cf63-3fd8-4ddd-be84-1217a1541789,61.471,0.804,15.033,0.402,4,6,0.667
0c195f08-e416-4e18-b25b-1ece2f2bca7e,53.71,0.744,14.162,0.39,7,6,1.167
d6671795-cbeb-457e-a88d-4d42ddd8b2b5,56.451,0.773,11.958,0.394,6,6,1.0
667c83e7-6cc8-4a2d-9e49-23397f843edc,56.178,0.784,13.573,0.402,14,6,2.333
f0a4fe6c-63b7-4b5c-896a-e09de082c387,51.334,0.741,16.433,0.388,7,6,1.167
20af07f8-32e1-4a4f-9433-410d16212bca,55.854,0.765,13.378,0.398,18,6,3.0
1441586b-a1ff-49cf-89ce-3fa1d6ab8aa1,67.716,0.804,15.484,0.402,5,6,0.833
457beafa-af7a-4adc-b3a8-e41fa292af7f,52.239,0.655,22.262,0.433,55,6,9.167
43886d55-5c72-49d8-b8f1-b7a14d6c7908,54.206,0.574,29.786,0.466,4,6,0.667
f69802a3-52b8-4eaf-b4e5-3090616abc8e,58.39,0.747,12.512,0.393,5,6,0.833
a87acdea-57b1-4de3-96fa-376e01bb732b,54.791,0.754,13.967,0.395,5,6,0.833
ed0e83c7-c116-43f1-91a3-eea1c3c687a1,52.054,0.743,15.745,0.389,9,6,1.5
787200ab-d4aa-4755-ba90-3992b249d0fb,71.225,0.958,31.415,0.582,6,8,0.75
b6529de4-8d92-46aa-9004-f516b133cd53,56.883,0.765,12.462,0.395,14,6,2.333
3f605452-ace4-45b5-a5f4-f668becabd90,62.18,0.791,22.458,0.407,5,6,0.833
d1a98a8e-d6b7-431a-88a4-79ad75198afd,57.711,0.775,17.931,0.394,12,6,2.0
456f2204-19ce-4882-9588-d215e8cde4bc,52.563,0.746,14.802,0.393,9,6,1.5
9070fe2f-04b6-499d-b07e-c123b44f7bbf,23.558,0.301,17.146,0.205,9,6,1.5
67158220-c2d8-4d6f-b68c-52b6d4ff0b8a,21.45,0.239,8.61,0.143,5,6,0.833
9d5ef54d-7c74-4029-b3cb-502b0566e237,66.064,0.868,19.419,0.449,16,12,1.333
309b752e-cea9-4cf1-a436-2f589cef7184,57.3,0.804,11.591,0.402,4,6,0.667
ac7a5da6-b13c-4030-84ea-9e6e23adf26e,62.306,0.764,15.56,0.389,6,6,1.0
98c99c44-e92e-4ec2-9a06-d92b372bc140,50.956,0.581,30.105,0.465,11,6,1.833
7b9b74ea-6feb-4a84-8d58-6dcb17023a35,66.568,0.78,13.101,0.399,8,6,1.333
76bb1e29-526d-4eda-8965-63771bd05ce7,55.292,0.759,13.31,0.393,6,6,1.0
d00e0fff-de49-4094-ad8c-25d159b1ce83,62.81,0.813,9.047,0.407,4,6,0.667
41ba6330-4849-4a9d-997b-e08621662433,57.658,0.806,11.486,0.403,4,6,0.667
0b262061-bc3c-4599-8dd4-7e663184f661,47.123,0.658,17.086,0.37,6,6,1.0
228c4b23-9745-4ba7-a968-9c7da91f89be,56.166,0.768,13.796,0.403,5,6,0.833
b8931e36-b12e-46aa-a51c-a77b695452fd,56.11,0.756,18.779,0.389,6,6,1.0
3a46d4a4-4caa-4216-bd81-ce3f0d3d749b,55.081,0.743,12.987,0.39,15,6,2.5
9e0b665e-635c-4393-b631-c454a9c6e006,64.959,0.842,20.548,0.439,5,6,0.833
4c83db25-e221-45b2-977c-ed36fcdfecc9,56.605,0.748,12.786,0.391,5,6,0.833
0144910f-f791-464e-a349-1fb12074d54f,62.82,0.789,17.753,0.403,6,6,1.0
d0ff7f17-e8ca-49fb-9bb3-131ce51db7af,56.057,0.607,30.949,0.482,3,6,0.5
cda6930a-076f-43f2-a453-a36eee08c9a3,54.595,0.768,14.671,0.399,8,6,1.333
f76dd1f3-e4d3-453d-8cc3-50e2d55cb8b1,54.414,0.769,14.956,0.4,7,6,1.167
80e504f7-7e6e-4496-91f1-29e1961b76cf,53.711,0.739,14.055,0.389,10,6,1.667
4f9e05b8-847e-4d5a-9d32-db90183f68c7,24.351,0.254,9.953,0.154,8,6,1.333
32397dea-7115-4e16-b16c-d366a12419ad,53.744,0.707,14.101,0.377,21,6,3.5
3feb5a27-b83c-4915-ac28-3e500c0a8c7a,58.743,0.778,10.42,0.392,20,6,3.333
e346335c-a192-4826-8087-4f0a8a7f31a7,57.097,0.801,11.566,0.4,4,6,0.667
7d731eba-d467-489b-8365-957d5a7803a0,55.288,0.751,13.506,0.394,6,6,1.0
c68513b2-e21d-4367-b37d-3f0a9d56e949,56.655,0.754,11.918,0.391,5,6,0.833
6987f595-c74c-4ac4-a0e7-7a730ef432e6,54.933,0.759,12.708,0.388,7,6,1.167
5ea5e659-fb06-46e9-99e1-c7f69ce11138,58.252,0.764,11.676,0.394,6,6,1.0
caecfa1a-5214-47a3-9d28-36741ff58b88,60.661,0.768,16.205,0.395,8,6,1.333
9a0911a8-9628-4d61-af97-012c483fa9f8,64.319,0.775,15.39,0.397,4,6,0.667
3a487f44-bf50-4fb8-9810-958334d41249,44.637,0.592,17.026,0.375,10,6,1.667
6cd9351e-cb31-4f03-9907-a7b964b5fa7e,56.611,0.747,12.097,0.39,5,6,0.833
17ac1de3-68d7-4d1b-9827-0188e73e3f9c,20.107,0.277,1.776,0.15,8,6,1.333
21897b00-7fc9-47e1-b983-c53f64d32f99,54.265,0.74,13.648,0.389,5,6,0.833
452ee50a-fc72-4035-87ac-06a4aad62c27,67.604,0.769,12.878,0.391,5,6,0.833
b9f14137-7ef2-4f95-b6d4-63c5dcf7a361,62.547,0.782,16.695,0.396,5,6,0.833
8a1b622b-c992-4902-9ff7-e504b9d27c2c,43.374,0.598,20.637,0.396,9,6,1.5
82ea830b-b36c-432d-8dc8-766e0ef0bcb8,52.619,0.749,15.873,0.395,9,6,1.5
aba03702-41cd-43e4-92aa-852e725092d0,53.559,0.764,15.801,0.399,5,6,0.833
de533a8a-a326-490d-a599-2cb78fc79f16,96.996,0.77,76.819,0.392,19,6,3.167
6b5bcac9-489c-4e80-9b0f-8a222f238240,48.12,0.743,21.696,0.39,6,6,1.0
55f67720-a6f5-490f-89a8-7452a8097550,52.668,0.742,15.062,0.389,6,6,1.0
a39507c3-8f1e-4c4d-95be-0cd18d144bcd,38.44,0.446,10.637,0.33,7,6,1.167
dcb1b329-5be6-4f72-9885-5e4dd0fc504c,54.281,0.74,13.54,0.388,8,6,1.333
42142bdc-84f3-417f-94fa-816cd7456d95,67.135,0.946,18.875,0.548,10,6,1.667
1eff2080-f751-4453-8e2a-dcf05ea72e3b,56.366,0.775,13.556,0.404,9,6,1.5
45af1547-1a83-45e0-ba19-c7698098266b,67.376,0.703,31.364,0.399,7,6,1.167
f5499d40-35e0-4106-8df3-13e9171e1348,53.149,0.745,14.829,0.392,5,6,0.833
2f5b38f0-2298-46cf-a4b9-6bb24c092599,52.166,0.739,15.688,0.389,6,6,1.0
22ee4564-899c-451f-8458-40b6fca830ea,54.576,0.751,13.244,0.388,7,6,1.167
432e9876-263b-433d-9bf8-e72538aa7132,43.177,0.601,13.18,0.408,6,6,1.0
1ae62e53-8476-41cc-ab2c-924f3b466555,71.668,0.852,15.488,0.433,4,6,0.667
0137a87b-ce3f-461a-b6c8-2ed786837649,52.083,0.741,15.854,0.391,6,6,1.0
7cc30a46-7d6c-4b57-81bb-1f517324a34d,52.988,0.75,14.906,0.389,5,6,0.833
3f56f354-5b46-4be0-9163-121ed4fc764b,55.041,0.66,23.251,0.398,7,6,1.167
33cf8514-6aae-4890-a6a8-290ba3b0d090,53.074,0.786,18.614,0.421,7,6,1.167
aba9017c-2b3c-477f-9040-b5a0dc8be40a,54.226,0.75,13.655,0.39,9,6,1.5
59b8350c-1037-4b31-99ce-ba505608ee8a,57.336,0.746,12.148,0.391,7,6,1.167
42a96324-ba23-4b66-8028-cdb069886574,60.549,0.764,17.418,0.391,8,6,1.333
f190d978-69c0-49f9-a5ab-15c30aec17eb,54.217,0.758,14.671,0.397,28,6,4.667
04807b6b-9436-4db8-b273-bc51faa91f6d,14.21,0.206,5.518,0.122,7,6,1.167
caf9919d-a103-44af-b7dd-ae8a5d11fc0e,75.386,0.755,36.769,0.389,5,6,0.833
bcf87472-1b48-4ad2-989d-5be08f8427d6,57.71,0.768,12.647,0.401,7,6,1.167
68bbd09d-e5cf-48ce-9017-269f98f26915,54.484,0.763,14.607,0.399,15,6,2.5
930bef01-9fd3-421c-b40b-c1bbea6a2409,56.873,0.802,14.796,0.432,7,6,1.167
2307933d-ce0d-48ae-a9e6-ba925100fcba,55.205,0.773,13.839,0.396,4,6,0.667
46f181ce-234b-4187-887d-80468a8e1346,55.828,0.804,13.554,0.402,19,6,3.167
b372156c-073c-41d6-a6d0-ae4b13707113,41.772,0.621,13.683,0.415,5,6,0.833
faff75f2-454b-4e10-b3d7-4b14bc7fc38c,140.208,0.804,150.606,0.402,4,6,0.667
09eb46a6-8882-4d39-af37-b4b577106b13,53.92,0.755,14.148,0.391,6,6,1.0
a675ad4c-e369-47c2-b741-d3c5b6405e04,54.024,0.755,30.835,0.456,10,6,1.667
27f4f40b-646c-4163-a613-4e41cf39749d,54.33,0.76,14.698,0.398,6,6,1.0
1cb58a45-512b-4891-8492-199e4c0732fd,52.618,0.744,15.079,0.389,5,6,0.833
265ef9a4-21c9-4d2a-9e11-2cd8a7067dd0,52.82,0.755,16.046,0.395,9,6,1.5
a30fbf43-4aa7-4262-b14c-d27a3f52a8ca,58.657,0.822,19.312,0.426,5,6,0.833
1fd1e07b-5ef2-47bb-8792-426348ac415d,26.19,0.304,23.198,0.275,10,6,1.667
c7d9b9ee-f2d7-4cca-82f0-d3c67851b87e,57.301,0.745,12.251,0.391,6,6,1.0
a331e1a0-d0c4-425f-b89e-a1ee7a2c4410,68.725,0.778,13.159,0.391,9,6,1.5
4384f716-f2d9-4dfd-b78e-9a5d90b6743c,53.454,0.579,29.942,0.467,4,6,0.667
4a671c15-1f7d-4dc6-a6bb-ad87cef5f38b,56.955,0.763,17.704,0.388,5,6,0.833
437fb54e-231b-4368-bf7e-0cfe28212620,54.892,0.756,14.041,0.396,9,6,1.5
41465fc7-d1c4-4aa3-bcd1-fe3d7c3475a6,56.287,0.765,13.354,0.401,6,6,1.0
232aa907-4f8c-4ea7-a07c-2e1e102e26d4,61.888,0.77,16.651,0.391,6,6,1.0
2466c388-25ce-4ef5-9b6c-50f60feab4e9,57.014,0.804,12.506,0.402,7,6,1.167
61905c22-c935-41ec-b572-040360daa038,54.098,0.77,14.309,0.391,5,6,0.833
50430b31-da5d-417d-88ea-8174123deae2,15.666,0.159,7.623,0.138,5,6,0.833
4d699932-1540-491a-8934-cb01d10997ab,47.95,0.63,25.127,0.49,5,6,0.833
f5c1d604-2876-4fec-bde4-cbacc91154e8,49.014,0.694,25.597,0.579,12,12,1.0
9eaf5e27-6cd6-4cb4-ad90-8489b2b88505,53.611,0.774,17.368,0.418,6,6,1.0
f45c8df5-1600-449a-b37f-0ac5ad2b8a3f,53.162,0.763,16.516,0.4,9,6,1.5
a2cb7121-2ab1-469f-a36d-3fdb81a8dc9e,54.377,0.778,15.052,0.397,7,6,1.167
b796d99e-351c-4eea-9c4a-d689b44ca9c1,59.578,0.808,9.853,0.404,5,6,0.833
